Well,Cycle,Time,Object Index,Area [um^2],Area [%],Perimeter [um],Form factor,Extent,Compactness,Eccentricity,Characteristic RI,Characteristic dry mass density [pg / um^3],Dry mass [pg],Granularity
A1,240,11:57:18,18,618.16,1.01817,170.129,0.268384,0.670572,3.72601,0.707421,1.34184,0.059185,117.075,12.5303
A1,240,11:57:18,19,776.28,1.27861,280.001,0.124425,0.291178,8.03696,0.972989,1.3435,0.0675013,167.68,12.1201
A1,240,11:57:18,20,556.44,0.916509,148.844,0.315619,0.583075,3.16838,0.584263,1.34289,0.064442,114.746,14.2245
A1,240,11:57:18,21,482.96,0.795481,161.363,0.233085,0.572282,4.29029,0.504248,1.34196,0.0598073,92.4306,11.5297
A1,240,11:57:18,22,642.48,1.05823,204.207,0.193611,0.493942,5.165,0.852036,1.34347,0.0673485,138.464,10.2744
A1,240,11:57:18,23,203.0,0.33436,84.8713,0.354148,0.649974,2.82368,0.912838,1.34505,0.075258,48.8876,14.232
A1,240,11:57:18,24,584.8,0.963221,234.49,0.13365,0.414188,7.48222,0.490361,1.34394,0.0697081,130.449,14.823
A1,240,11:57:18,25,859.0,1.41485,231.89,0.200743,0.526193,4.9815,0.726553,1.34129,0.056457,155.189,13.5401
A1,240,11:57:18,26,576.04,0.948792,159.984,0.282819,0.540092,3.53583,0.771315,1.34198,0.0598854,110.388,10.2634
A1,240,11:57:18,27,618.72,1.01909,274.461,0.103215,0.468046,9.68854,0.935218,1.34662,0.083124,164.578,8.91415
A1,240,11:57:18,28,716.92,1.18084,193.132,0.24153,0.528842,4.14027,0.84533,1.34242,0.0621052,142.478,11.0962
A1,240,11:57:18,29,792.76,1.30575,233.351,0.182949,0.46292,5.46599,0.537662,1.34099,0.0549586,139.421,14.1202
A1,240,11:57:18,30,333.6,0.549471,126.386,0.262444,0.51885,3.81034,0.861694,1.34412,0.0706169,75.385,12.8113
A1,240,11:57:18,31,465.2,0.766228,129.565,0.348236,0.550376,2.87162,0.829246,1.34656,0.0828006,123.26,9.81447
A1,240,11:57:18,32,527.72,0.869205,146.719,0.308064,0.627252,3.24608,0.760562,1.34328,0.0663955,112.122,15.0419
A1,240,11:57:18,33,843.28,1.38896,188.706,0.297584,0.601655,3.3604,0.71538,1.34358,0.0678862,183.191,10.5075
A1,240,11:57:18,34,872.84,1.43765,260.329,0.161845,0.506852,6.17875,0.549587,1.34126,0.0562942,157.235,13.1418
A1,240,11:57:18,35,787.84,1.29765,219.474,0.205532,0.519409,4.86541,0.801199,1.34152,0.0576137,145.249,12.4585
A1,240,11:57:18,36,333.48,0.549273,116.177,0.310485,0.61838,3.22077,0.523061,1.35472,0.123581,131.877,9.6425
A1,240,11:57:18,37,331.36,0.545781,94.5176,0.466106,0.58706,2.14543,0.728755,1.35471,0.123527,130.982,4.77016
A1,240,11:57:18,38,1699.96,2.8,420.886,0.120592,0.517322,8.29239,0.865612,1.34065,0.0532742,289.805,11.0402
A1,240,11:57:18,39,422.44,0.695799,107.512,0.459265,0.645459,2.17739,0.780909,1.35116,0.105807,143.031,7.21256
A1,240,11:57:18,40,976.8,1.60888,234.464,0.223287,0.582649,4.47854,0.8174,1.34161,0.0580548,181.465,15.939
A1,240,11:57:18,41,425.44,0.70074,154.693,0.223412,0.570907,4.47603,0.658767,1.34323,0.0661427,90.0472,9.61677
A1,240,11:57:18,42,318.76,0.525028,96.533,0.429855,0.729762,2.32637,0.22703,1.35646,0.132309,134.959,5.60551
A1,240,11:57:18,43,849.64,1.39944,228.958,0.203672,0.554537,4.90985,0.784917,1.34129,0.0564414,153.455,13.4153
A1,240,11:57:18,44,712.76,1.17398,178.688,0.280518,0.553042,3.56483,0.68152,1.34183,0.059164,134.943,14.3939
A1,240,11:57:18,45,587.48,0.967635,176.486,0.237019,0.575532,4.21907,0.729673,1.34672,0.0836205,157.201,9.18914
A1,240,11:57:18,46,383.32,0.631364,148.075,0.219688,0.470932,4.5519,0.756179,1.34358,0.0679094,83.2993,14.2308
A1,240,11:57:18,47,295.6,0.486881,93.7269,0.422849,0.652251,2.36491,0.559722,1.34229,0.0614367,58.1142,13.5473
A1,240,11:57:18,48,388.28,0.639534,149.433,0.218507,0.582653,4.57652,0.871798,1.34118,0.0558864,69.4386,12.2725
A1,241,12:00:18,1,507.92,0.836592,202.213,0.156095,0.583682,6.40636,0.931042,1.3432,0.0659879,107.253,12.6416
A1,241,12:00:18,2,984.0,1.62074,244.863,0.206234,0.637686,4.84886,0.657986,1.34152,0.0575994,181.369,15.7838
A1,241,12:00:18,3,463.68,0.763725,156.28,0.238574,0.711864,4.19158,0.880293,1.34262,0.063095,93.6188,15.481
A1,241,12:00:18,4,824.6,1.35819,267.223,0.145112,0.649864,6.89121,0.952645,1.34224,0.0611808,161.439,10.8162
A1,241,12:00:18,5,448.16,0.738162,140.569,0.285014,0.702093,3.5086,0.782409,1.34101,0.0550358,78.9275,10.0663
A1,241,12:00:18,6,921.32,1.5175,300.314,0.128372,0.490106,7.78987,0.956518,1.34168,0.0584225,172.243,15.295
A1,241,12:00:18,7,776.68,1.27927,218.377,0.204662,0.533933,4.88611,0.538081,1.34147,0.0573429,142.519,15.7048
A1,241,12:00:18,8,428.12,0.705154,124.818,0.345318,0.595273,2.89588,0.708424,1.34322,0.0661126,90.5732,13.5732
A1,241,12:00:18,9,894.76,1.47375,233.471,0.206277,0.536041,4.84785,0.664016,1.34166,0.0583108,166.957,14.9696
A1,241,12:00:18,10,731.2,1.20436,262.423,0.133427,0.355524,7.49474,0.619806,1.34323,0.0661299,154.733,13.8881
A1,241,12:00:18,11,705.88,1.16265,165.17,0.325146,0.637398,3.07554,0.867428,1.34289,0.0644629,145.61,12.9836
A1,241,12:00:18,12,753.8,1.24158,222.401,0.19151,0.378962,5.22165,0.829459,1.34184,0.0592117,142.828,14.1655
A1,241,12:00:18,13,434.72,0.716025,126.203,0.34299,0.61933,2.91554,0.788586,1.34174,0.0586886,81.642,16.3277
A1,241,12:00:18,14,724.48,1.19329,157.224,0.368296,0.537512,2.71521,0.730618,1.3491,0.0954985,221.398,9.60806
A1,241,12:00:18,15,681.84,1.12306,184.918,0.250573,0.501058,3.99086,0.520597,1.34175,0.0587473,128.18,14.3407
A1,241,12:00:18,16,388.92,0.640588,183.918,0.144485,0.563652,6.92113,0.936325,1.34335,0.0667447,83.0667,9.96044
A1,241,12:00:18,17,661.88,1.09018,182.987,0.248399,0.679269,4.02578,0.699572,1.34165,0.0582285,123.329,12.8864
A1,241,12:00:18,18,650.44,1.07134,189.988,0.226446,0.520469,4.41606,0.779333,1.34218,0.0608928,126.743,15.5585
A1,241,12:00:18,19,782.24,1.28842,251.757,0.155091,0.29355,6.44785,0.972792,1.34318,0.0659012,164.962,11.6994
A1,241,12:00:18,20,611.96,1.00796,219.867,0.159079,0.442117,6.2862,0.643793,1.34244,0.0621856,121.776,14.5292
A1,241,12:00:18,21,516.56,0.850823,139.442,0.333844,0.665053,2.99541,0.10846,1.34181,0.0590477,97.6054,11.0114
A1,241,12:00:18,22,524.64,0.864132,136.572,0.353465,0.603145,2.82913,0.733347,1.34418,0.0708879,119.01,10.731
A1,241,12:00:18,23,218.52,0.359923,94.2382,0.309206,0.608623,3.23409,0.896817,1.34518,0.075913,53.0832,12.4112
A1,241,12:00:18,24,830.44,1.36781,204.409,0.249757,0.610618,4.00389,0.734786,1.34154,0.0576957,153.321,13.6517
A1,241,12:00:18,25,558.16,0.919342,198.519,0.177977,0.5039,5.61871,0.386428,1.34395,0.0697376,124.559,15.4207
A1,241,12:00:18,26,595.24,0.980417,186.911,0.214108,0.521262,4.67054,0.831333,1.342,0.0599924,114.272,10.5973
A1,241,12:00:18,27,468.56,0.771763,203.957,0.141546,0.414684,7.06484,0.912779,1.34774,0.0887214,133.028,9.90829
A1,241,12:00:18,28,693.8,1.14275,193.582,0.232656,0.534844,4.29819,0.830703,1.34266,0.0632776,140.486,10.6838
A1,241,12:00:18,29,827.28,1.36261,254.723,0.160223,0.432334,6.24129,0.355221,1.34092,0.0546,144.542,14.8717
A1,241,12:00:18,30,335.8,0.553094,122.008,0.283477,0.555739,3.52763,0.86516,1.34434,0.0717059,77.0523,11.9204
A1,241,12:00:18,31,448.0,0.737898,133.352,0.316583,0.552432,3.15873,0.825837,1.34713,0.0856351,122.767,9.13589
A1,241,12:00:18,32,530.44,0.873685,141.614,0.332381,0.682326,3.0086,0.774754,1.34313,0.0656571,111.447,14.8365
A1,241,12:00:18,33,847.04,1.39516,200.709,0.26423,0.537298,3.78459,0.770685,1.34351,0.0675315,183.046,10.4703
A1,241,12:00:18,34,862.52,1.42065,230.758,0.203547,0.477544,4.91288,0.599087,1.34119,0.0559399,154.398,14.3934
A1,241,12:00:18,35,784.44,1.29205,207.557,0.22882,0.49759,4.37025,0.80957,1.34131,0.056537,141.92,12.1001
A1,241,12:00:18,36,331.88,0.546638,105.651,0.373629,0.592643,2.67645,0.716791,1.35484,0.12419,131.892,4.34694
A1,241,12:00:18,37,331.2,0.545518,110.914,0.338319,0.590711,2.95579,0.501623,1.35517,0.125828,133.357,9.63331
A1,241,12:00:18,38,415.36,0.684137,116.14,0.386964,0.576505,2.58422,0.770907,1.35106,0.105286,139.941,6.69226
A1,241,12:00:18,39,1496.76,2.46531,322.717,0.1806,0.596537,5.5371,0.846459,1.34013,0.0506502,242.596,14.445
A1,241,12:00:18,40,956.8,1.57594,225.091,0.237309,0.630802,4.21391,0.820646,1.34167,0.0583464,178.643,14.9306
A1,241,12:00:18,41,431.52,0.710754,129.496,0.323366,0.643752,3.09247,0.610817,1.34304,0.0652118,90.0487,9.76128
A1,241,12:00:18,42,322.32,0.530892,96.2146,0.437537,0.697421,2.28552,0.357638,1.35664,0.133192,137.377,6.14401
A1,241,12:00:18,43,1048.28,1.72662,339.159,0.11452,0.59174,8.73211,0.811535,1.34201,0.0600287,201.366,9.53061
A1,241,12:00:18,44,708.08,1.16627,175.426,0.289139,0.512211,3.45855,0.683108,1.34181,0.0590472,133.792,14.1806
A1,241,12:00:18,45,569.6,0.938185,181.77,0.216638,0.683695,4.61599,0.748031,1.34722,0.0860825,156.904,8.07198
A1,241,12:00:18,46,417.08,0.68697,149.611,0.234154,0.529424,4.2707,0.834979,1.34091,0.0545347,72.7851,13.0408
A1,241,12:00:18,47,291.4,0.479963,93.9056,0.415257,0.707282,2.40815,0.655646,1.34236,0.0618035,57.6305,12.7869
A1,241,12:00:18,48,369.36,0.608371,126.113,0.291837,0.575758,3.42657,0.764595,1.34397,0.0698741,82.5879,13.415
A1,242,12:03:18,1,790.56,1.30213,194.062,0.263792,0.592624,3.79086,0.916254,1.34208,0.0603919,152.779,14.8472
A1,242,12:03:18,2,492.0,0.810371,170.96,0.211536,0.553306,4.72733,0.932911,1.34309,0.0654573,103.056,12.6237
A1,242,12:03:18,3,1009.68,1.66304,291.318,0.149506,0.53876,6.68871,0.5926,1.34138,0.0568802,183.779,16.2402
A1,242,12:03:18,4,527.84,0.869403,242.773,0.112542,0.510681,8.88561,0.792059,1.34209,0.0604378,102.085,16.2776
A1,242,12:03:18,5,719.28,1.18472,297.858,0.10188,0.605577,9.81545,0.953782,1.34266,0.0632916,145.678,10.2981
A1,242,12:03:18,6,540.72,0.890617,164.509,0.251073,0.730703,3.9829,0.796982,1.34071,0.0535522,92.6615,9.5965
A1,242,12:03:18,7,441.68,0.727489,147.975,0.25348,0.54003,3.94509,0.701748,1.34279,0.0639512,90.3871,14.1247
A1,242,12:03:18,8,799.28,1.31649,209.894,0.227985,0.572813,4.38625,0.574005,1.34145,0.0572364,146.393,17.082
A1,242,12:03:18,9,717.04,1.18103,217.025,0.191309,0.431007,5.22715,0.387619,1.34312,0.06562,150.567,14.6615
A1,242,12:03:18,10,909.64,1.49826,234.621,0.207656,0.519201,4.81565,0.731782,1.34163,0.0581299,169.207,14.4046
A1,242,12:03:18,11,729.0,1.20073,165.693,0.333679,0.623887,2.99689,0.85078,1.34239,0.0619453,144.506,14.1625
A1,242,12:03:18,12,723.6,1.19184,197.955,0.232047,0.449944,4.30947,0.848921,1.34203,0.0601564,139.293,12.285
A1,242,12:03:18,13,436.0,0.718133,135.086,0.300246,0.557944,3.3306,0.784662,1.34174,0.0587194,81.9253,14.2858
A1,242,12:03:18,14,599.0,0.98661,126.062,0.473661,0.656223,2.11122,0.594997,1.35226,0.11132,213.378,9.23485
A1,242,12:03:18,15,783.8,1.29099,238.998,0.172436,0.46095,5.79925,0.783022,1.3412,0.0560146,140.493,13.597
A1,242,12:03:18,16,381.4,0.628202,152.383,0.206404,0.682632,4.84486,0.925966,1.3429,0.0645227,78.7487,10.1969
A1,242,12:03:18,17,678.88,1.11818,186.572,0.24508,0.470282,4.0803,0.801714,1.34186,0.0592848,128.791,15.2529
A1,242,12:03:18,18,661.6,1.08972,188.407,0.234214,0.665862,4.2696,0.713482,1.34152,0.057577,121.897,13.2477
A1,242,12:03:18,19,766.6,1.26266,251.04,0.152859,0.28067,6.54196,0.971596,1.34337,0.0668377,163.961,11.2331
A1,242,12:03:18,20,557.28,0.917893,143.125,0.341864,0.627568,2.92514,0.551226,1.34289,0.0644328,114.903,13.4194
A1,242,12:03:18,21,499.84,0.823284,168.556,0.221082,0.583053,4.52321,0.468169,1.3418,0.0590018,94.3727,12.7963
A1,242,12:03:18,22,571.36,0.941084,140.579,0.36331,0.601178,2.75247,0.696778,1.34385,0.0692358,126.587,9.34948
A1,242,12:03:18,23,217.88,0.358869,85.1955,0.377219,0.644768,2.65098,0.899984,1.34476,0.0737838,51.4433,12.5756
A1,242,12:03:18,24,841.64,1.38626,206.866,0.247148,0.555817,4.04615,0.790585,1.34165,0.0582647,156.921,12.6958
A1,242,12:03:18,25,556.24,0.91618,164.177,0.259327,0.544245,3.85614,0.46287,1.34406,0.0702757,125.088,13.6341
A1,242,12:03:18,26,628.32,1.0349,201.706,0.194067,0.502946,5.15285,0.839584,1.34175,0.0587483,118.121,11.6203
A1,242,12:03:18,27,616.32,1.01514,262.729,0.112202,0.462981,8.91249,0.928588,1.34636,0.0817819,161.292,9.68573
A1,242,12:03:18,28,678.28,1.11719,189.458,0.237462,0.551698,4.2112,0.833342,1.34288,0.0644133,139.809,11.9685
A1,242,12:03:18,29,319.4,0.526082,120.097,0.278277,0.583187,3.59354,0.886563,1.3443,0.0714946,73.0732,11.8652
A1,242,12:03:18,30,803.92,1.32413,265.198,0.143643,0.423045,6.96172,0.171667,1.34109,0.0554332,142.604,14.1121
A1,242,12:03:18,31,435.92,0.718002,122.392,0.365686,0.548493,2.73459,0.820487,1.34765,0.0882346,123.082,8.25121
A1,242,12:03:18,32,517.36,0.852141,140.014,0.331636,0.635421,3.01535,0.798474,1.3432,0.0660051,109.275,14.3175
A1,242,12:03:18,33,818.96,1.3489,189.568,0.286381,0.593398,3.49186,0.74958,1.34371,0.0685482,179.642,10.2164
A1,242,12:03:18,34,914.6,1.50643,246.128,0.189723,0.558773,5.27084,0.588605,1.34107,0.0553314,161.939,14.236
A1,242,12:03:18,35,337.92,0.556586,120.473,0.292581,0.588629,3.41785,0.531443,1.35427,0.121356,131.228,8.55842
A1,242,12:03:18,36,792.0,1.3045,199.829,0.249239,0.473458,4.01221,0.79592,1.34136,0.0568191,144.002,12.3605
A1,242,12:03:18,37,328.88,0.541697,90.8347,0.500891,0.647045,1.99644,0.68315,1.35417,0.120865,127.2,4.38922
A1,242,12:03:18,38,420.72,0.692966,110.153,0.435722,0.632091,2.29504,0.755033,1.35027,0.101374,136.481,7.98625
A1,242,12:03:18,39,1493.68,2.46023,326.076,0.176535,0.557426,5.66461,0.856969,1.34015,0.0507527,242.586,14.5041
A1,242,12:03:18,40,909.36,1.4978,221.944,0.231984,0.532163,4.31064,0.812839,1.34188,0.0594122,172.887,15.1832
A1,242,12:03:18,41,400.52,0.659694,150.981,0.220797,0.554798,4.52906,0.572258,1.34415,0.0707317,90.6543,8.21015
A1,242,12:03:18,42,329.84,0.543278,105.982,0.369022,0.598403,2.70986,0.381495,1.35607,0.130375,137.609,5.50101
A1,242,12:03:18,43,1086.32,1.78927,292.747,0.159288,0.615381,6.27793,0.766858,1.34177,0.0588545,204.591,9.65479
A1,242,12:03:18,44,736.28,1.21272,182.69,0.277221,0.545635,3.60724,0.677286,1.34144,0.0572173,134.81,13.4982
A1,242,12:03:18,45,586.4,0.965856,242.728,0.125074,0.513935,7.99529,0.666164,1.34666,0.0832837,156.28,7.79942
A1,242,12:03:18,46,286.92,0.472584,98.1399,0.374351,0.651144,2.67129,0.625872,1.34232,0.0615854,56.5442,13.3253
A1,242,12:03:18,47,371.32,0.611599,127.444,0.287288,0.616852,3.48083,0.729602,1.34392,0.0695821,82.6791,13.3971
A1,242,12:03:18,48,421.48,0.694218,137.851,0.278718,0.587347,3.58786,0.853033,1.34109,0.055468,74.8117,12.8733
A1,243,12:06:17,1,790.04,1.30127,209.242,0.226757,0.589195,4.41001,0.922673,1.34196,0.0598208,151.235,14.2368
A1,243,12:06:17,2,1054.36,1.73663,317.143,0.131731,0.410423,7.59124,0.834117,1.34131,0.0565436,190.775,13.1072
A1,243,12:06:17,3,472.12,0.777626,161.629,0.227103,0.5151,4.40328,0.916065,1.34341,0.0670578,101.31,11.9533
A1,243,12:06:17,4,1531.4,2.52236,347.68,0.159199,0.614645,6.28145,0.756756,1.34037,0.0518634,254.155,14.7998
A1,243,12:06:17,5,544.92,0.897535,201.226,0.169113,0.495833,5.91322,0.697891,1.34189,0.0594592,103.682,14.118
A1,243,12:06:17,6,558.12,0.919277,212.401,0.155462,0.551589,6.43243,0.879814,1.34354,0.0677203,120.947,10.8573
A1,243,12:06:17,7,485.76,0.800093,140.61,0.308745,0.665133,3.23892,0.791572,1.34091,0.0545642,84.8164,10.1237
A1,243,12:06:17,8,434.12,0.715037,129.744,0.324076,0.567477,3.0857,0.670723,1.3429,0.0644885,89.5865,13.5075
A1,243,12:06:17,9,857.48,1.41235,322.882,0.103359,0.408106,9.67506,0.806558,1.34256,0.0628022,172.325,12.2493
A1,243,12:06:17,10,822.6,1.3549,223.007,0.207856,0.590948,4.81103,0.54774,1.34145,0.0572445,150.686,15.5002
A1,243,12:06:17,11,756.8,1.24652,185.35,0.276826,0.587705,3.61238,0.836363,1.34198,0.0599169,145.104,13.3549
A1,243,12:06:17,12,758.08,1.24863,190.307,0.263035,0.457645,3.80178,0.831435,1.34169,0.0584546,141.803,12.67
A1,243,12:06:17,13,431.48,0.710688,132.147,0.310495,0.590745,3.22066,0.794324,1.34205,0.060236,83.1701,14.802
A1,243,12:06:17,14,1010.24,1.66396,332.178,0.115052,0.433059,8.69175,0.905074,1.34061,0.0530693,171.561,14.6608
A1,243,12:06:17,15,482.36,0.794493,117.074,0.442243,0.708353,2.2612,0.41585,1.35599,0.129955,200.592,7.39908
A1,243,12:06:17,16,339.56,0.559288,135.631,0.231957,0.592724,4.31115,0.826991,1.34361,0.068066,73.96,11.0457
A1,243,12:06:17,17,657.24,1.08254,195.423,0.216262,0.46502,4.62401,0.797121,1.34206,0.0602883,126.796,16.7947
A1,243,12:06:17,18,682.32,1.12385,172.584,0.28787,0.643504,3.47379,0.727756,1.34142,0.057079,124.628,12.4829
A1,243,12:06:17,19,754.6,1.2429,250.976,0.150543,0.296396,6.64261,0.971544,1.34358,0.0679095,163.982,11.0771
A1,243,12:06:17,20,623.44,1.02686,176.521,0.251426,0.564056,3.97732,0.442642,1.34237,0.0618683,123.428,14.8317
A1,243,12:06:17,21,535.6,0.882184,175.494,0.218537,0.587667,4.57589,0.438535,1.34166,0.0583222,99.9596,11.3511
A1,243,12:06:17,22,722.64,1.19026,227.918,0.174813,0.522985,5.72039,0.735854,1.34316,0.0658145,152.193,10.2015
A1,243,12:06:17,23,826.96,1.36208,193.988,0.27615,0.580926,3.62122,0.791564,1.3418,0.0589778,156.071,12.5485
A1,243,12:06:17,24,219.16,0.360977,83.6926,0.393185,0.653663,2.54333,0.901342,1.3447,0.0735093,51.553,13.2196
A1,243,12:06:17,25,549.12,0.904453,169.426,0.240391,0.529936,4.15988,0.498653,1.34385,0.0692552,121.694,14.3454
A1,243,12:06:17,26,604.92,0.996361,190.987,0.208402,0.514353,4.79842,0.823286,1.34194,0.0596916,115.548,9.98315
A1,243,12:06:17,27,546.28,0.899775,188.184,0.193847,0.491825,5.15871,0.946152,1.34684,0.0841844,147.162,9.09615
A1,243,12:06:17,28,686.44,1.13063,182.635,0.258609,0.545573,3.86684,0.82737,1.34307,0.0653505,143.55,11.1927
A1,243,12:06:17,29,822.64,1.35497,251.321,0.163668,0.43596,6.10994,0.211578,1.34112,0.0555888,146.335,14.0642
A1,243,12:06:17,30,333.76,0.549734,127.782,0.256867,0.603544,3.89307,0.891453,1.34444,0.072186,77.0969,11.9033
A1,243,12:06:17,31,461.48,0.760101,123.86,0.378009,0.620536,2.64544,0.810685,1.34671,0.0835679,123.408,9.57737
A1,243,12:06:17,32,571.68,0.941611,148.727,0.324774,0.62822,3.07906,0.752936,1.34256,0.0627775,114.844,15.785
A1,243,12:06:17,33,839.6,1.3829,199.989,0.263797,0.564111,3.79079,0.765607,1.34358,0.0679191,182.479,10.4039
A1,243,12:06:17,34,815.68,1.3435,223.795,0.204658,0.529662,4.88621,0.695299,1.34139,0.0569375,148.617,14.5764
A1,243,12:06:17,35,803.08,1.32275,230.813,0.18943,0.519995,5.27899,0.806227,1.34148,0.0573919,147.489,13.5506
A1,243,12:06:17,36,329.24,0.542289,119.273,0.290831,0.578385,3.43843,0.495008,1.35462,0.123084,129.678,8.47799
A1,243,12:06:17,37,328.88,0.541697,87.3318,0.541879,0.640442,1.84543,0.68298,1.35405,0.120248,126.551,4.7977
A1,243,12:06:17,38,428.24,0.705352,116.134,0.399003,0.629765,2.50624,0.766529,1.35048,0.10239,140.312,6.60993
A1,243,12:06:17,39,1583.04,2.60742,359.708,0.153745,0.608871,6.50427,0.849014,1.33998,0.0498766,252.661,14.0008
A1,243,12:06:17,40,956.56,1.57554,232.298,0.222757,0.620949,4.4892,0.803494,1.34161,0.0580261,177.617,15.2785
A1,243,12:06:17,41,380.96,0.627477,129.765,0.284298,0.538688,3.51744,0.651354,1.34489,0.0744367,90.7437,8.67106
A1,243,12:06:17,42,322.72,0.53155,108.499,0.344498,0.564986,2.90277,0.492586,1.35614,0.130713,134.988,6.12521
A1,243,12:06:17,43,1066.52,1.75666,272.273,0.180788,0.623696,5.53135,0.808499,1.34164,0.0582031,198.639,9.4908
A1,243,12:06:17,44,731.32,1.20455,194.801,0.242179,0.549633,4.12918,0.706763,1.34155,0.0577419,135.129,14.1422
A1,243,12:06:17,45,590.0,0.971786,223.369,0.148599,0.545327,6.72952,0.67161,1.34699,0.0849411,160.369,8.18973
A1,243,12:06:17,46,402.2,0.662462,155.971,0.207761,0.52501,4.81322,0.713021,1.34352,0.0675999,87.0037,14.2842
A1,243,12:06:17,47,281.52,0.46369,95.9683,0.384117,0.677056,2.60338,0.591614,1.34249,0.0624586,56.2667,14.0972
A1,243,12:06:17,48,438.28,0.721889,149.108,0.247718,0.576441,4.03684,0.861866,1.34087,0.0543366,76.2069,13.1249
A1,244,12:09:17,1,529.76,0.872565,194.839,0.175363,0.565983,5.70244,0.93072,1.3427,0.0634908,107.632,11.3069
A1,244,12:09:17,2,1556.0,2.56288,513.947,0.0740258,0.511748,13.5088,0.857614,1.34044,0.0521899,259.864,14.7919
A1,244,12:09:17,3,790.52,1.30206,360.058,0.0766262,0.390758,13.0504,0.710855,1.34075,0.053774,136.03,15.4096
A1,244,12:09:17,4,780.88,1.28618,310.183,0.10199,0.574041,9.80489,0.958395,1.34231,0.0615544,153.813,10.6477
A1,244,12:09:17,5,475.28,0.782831,139.251,0.308007,0.651568,3.24668,0.818514,1.34137,0.0568676,86.4897,9.88693
A1,244,12:09:17,6,761.68,1.25456,186.73,0.274508,0.637966,3.64288,0.917166,1.34194,0.0596879,145.482,15.4782
A1,244,12:09:17,7,446.16,0.734868,140.042,0.28588,0.578587,3.49797,0.694707,1.34279,0.063948,91.2993,14.9488
A1,244,12:09:17,8,825.2,1.35918,291.482,0.122052,0.386619,8.19321,0.68196,1.34244,0.0622173,164.293,14.0032
A1,244,12:09:17,9,769.12,1.26681,180.372,0.297073,0.584047,3.36617,0.463818,1.34153,0.0576604,141.913,15.6192
A1,244,12:09:17,10,915.72,1.50828,236.447,0.205828,0.539522,4.85843,0.674909,1.34151,0.0575252,168.566,13.9991
A1,244,12:09:17,11,785.28,1.29343,193.077,0.264713,0.556463,3.77768,0.845848,1.34171,0.0585414,147.108,13.8119
A1,244,12:09:17,12,790.88,1.30265,213.026,0.219006,0.43786,4.56609,0.844665,1.34146,0.0572755,144.954,14.0216
A1,244,12:09:17,13,439.12,0.723272,139.053,0.285387,0.571473,3.50401,0.825578,1.34174,0.0587066,82.4936,15.4932
A1,244,12:09:17,14,1402.0,2.30923,468.732,0.0801877,0.453264,12.4707,0.92503,1.34003,0.0501351,224.926,14.1648
A1,244,12:09:17,15,453.48,0.746925,121.84,0.383876,0.725754,2.60501,0.369362,1.35556,0.12782,185.484,7.76022
A1,244,12:09:17,16,341.64,0.562713,115.282,0.323039,0.560286,3.0956,0.790809,1.34374,0.0686911,75.0964,9.83585
A1,244,12:09:17,17,664.76,1.09492,195.92,0.217628,0.512932,4.59499,0.79583,1.34197,0.0598523,127.32,15.5711
A1,244,12:09:17,18,662.12,1.09057,180.02,0.256748,0.638028,3.89488,0.733144,1.34166,0.0582842,123.492,11.1849
A1,244,12:09:17,19,792.0,1.3045,266.22,0.140428,0.309578,7.12109,0.971716,1.34322,0.0661089,167.546,11.7431
A1,244,12:09:17,20,685.12,1.12846,171.508,0.292688,0.633011,3.4166,0.517657,1.34214,0.0606916,133.059,14.7688
A1,244,12:09:17,21,548.56,0.90353,166.266,0.249361,0.622458,4.01025,0.416228,1.34165,0.0582738,102.293,11.2273
