"Well","Cycle","Time","Object Index","Area [um^2]","Area [%]","Perimeter [um]","Form factor","Extent","Compactness","Eccentricity","Characteristic RI","Characteristic dry mass density [pg / um^3]","Dry mass [pg]","Granularity"
"A1",21,"01:03:56",8,527.04,0.868085,175.061,0.21611,0.469364,4.62728,0.811987,1.34557,0.0778429,131.284,14.4352
"A1",21,"01:03:56",9,373.8,0.615684,158.301,0.187448,0.441719,5.33482,0.777642,1.35235,0.111774,133.699,10.2585
"A1",22,"01:06:55",1,580,0.955315,173.189,0.242995,0.477744,4.1153,0.795234,1.34307,0.0653382,121.268,13.563
"A1",22,"01:06:55",2,911.68,1.50162,204.312,0.274451,0.654435,3.64364,0.869229,1.34217,0.0608566,177.542,12.9632
"A1",22,"01:06:55",3,651.2,1.07259,185.911,0.236763,0.58578,4.22363,0.636253,1.34311,0.0655428,136.581,15.6984
"A1",22,"01:06:55",4,939.76,1.54787,214.581,0.256475,0.387818,3.89902,0.929948,1.3431,0.0654765,196.903,13.6891
"A1",22,"01:06:55",5,1040.68,1.7141,221.828,0.265762,0.575343,3.76276,0.922215,1.3437,0.0684832,228.061,12.1108
"A1",22,"01:06:55",6,420.76,0.693032,145.369,0.250209,0.488211,3.99667,0.324318,1.34656,0.0827928,111.475,10.8027
"A1",22,"01:06:55",7,461.16,0.759574,171.331,0.197419,0.372962,5.06536,0.90641,1.34869,0.0934332,137.881,8.33353
"A1",22,"01:06:55",8,540.28,0.889892,142.87,0.332616,0.637664,3.00647,0.770212,1.34529,0.0764496,132.173,13.5113
"A1",22,"01:06:55",9,374.48,0.616804,138.366,0.245798,0.530726,4.06839,0.830864,1.35223,0.11117,133.219,8.80216
"A1",23,"01:09:56",1,593.12,0.976925,186.244,0.214875,0.480337,4.65387,0.813075,1.34304,0.0652161,123.779,14.3464
"A1",23,"01:09:56",2,923.56,1.52119,227.419,0.2244,0.706734,4.45633,0.864835,1.34203,0.0601518,177.772,13.517
"A1",23,"01:09:56",3,663.8,1.09334,185.297,0.242947,0.619586,4.11612,0.620168,1.34314,0.0656769,139.508,18.3781
"A1",23,"01:09:56",4,953.6,1.57067,231.251,0.224083,0.397592,4.46262,0.928765,1.34319,0.0659672,201.3,14.4434
"A1",23,"01:09:56",5,1047,1.72451,245.665,0.218007,0.600316,4.58701,0.932471,1.34377,0.0688636,230.721,12.4223
"A1",23,"01:09:56",6,466.04,0.767612,156.01,0.240618,0.570848,4.15597,0.488166,1.34618,0.0809153,120.671,12.3423
"A1",23,"01:09:56",7,478.4,0.78797,175.898,0.194303,0.432175,5.1466,0.917456,1.34895,0.0947571,145.062,9.64295
"A1",23,"01:09:56",8,387.12,0.637623,170.51,0.167324,0.451884,5.97644,0.778556,1.35175,0.108747,134.714,9.40475
"A1",23,"01:09:56",9,540.56,0.890354,163.06,0.255481,0.570693,3.91418,0.771578,1.34521,0.0760586,131.566,14.7371
"A1",24,"01:12:56",1,593,0.976727,205.888,0.175793,0.427776,5.68852,0.821885,1.34301,0.0650314,123.404,14.9505
"A1",24,"01:12:56",2,916.68,1.50986,235.421,0.207844,0.569409,4.81131,0.8498,1.34206,0.0602818,176.829,13.7391
"A1",24,"01:12:56",3,640.04,1.05421,169.523,0.279873,0.647683,3.57305,0.64526,1.34342,0.0670835,137.396,16.5128
"A1",24,"01:12:56",4,951.96,1.56797,231.334,0.223538,0.413407,4.47352,0.930484,1.34318,0.0659213,200.814,13.4676
"A1",24,"01:12:56",5,1056.32,1.73986,234.65,0.241083,0.593972,4.14796,0.934353,1.34365,0.0682642,230.748,11.9493
"A1",24,"01:12:56",6,420.84,0.693163,115.681,0.395187,0.613219,2.53045,0.273439,1.347,0.0849996,114.468,10.0222
"A1",24,"01:12:56",7,477.88,0.787114,182.692,0.179924,0.417246,5.5579,0.916309,1.34871,0.0935285,143.025,9.30059
"A1",24,"01:12:56",8,520.36,0.857082,138.119,0.342773,0.596497,2.91738,0.788418,1.34546,0.0772861,128.693,14.3288
"A1",24,"01:12:56",9,385.28,0.634593,139.802,0.24772,0.497521,4.03682,0.834595,1.35146,0.1073,132.289,9.42314
"A1",25,"01:15:56",1,620.4,1.02186,201.834,0.191379,0.469019,5.22525,0.833514,1.34304,0.0651918,129.424,14.2072
"A1",25,"01:15:56",2,928.96,1.53009,253.092,0.182242,0.632669,5.4872,0.877422,1.34213,0.0606526,180.3,14.3033
"A1",25,"01:15:56",3,651.08,1.07239,164.723,0.301535,0.63421,3.31637,0.618574,1.34344,0.0671881,139.983,16.7767
"A1",25,"01:15:56",4,968.8,1.59571,244.524,0.20361,0.38964,4.91134,0.930843,1.34298,0.0649137,201.243,13.9202
"A1",25,"01:15:56",5,1010.24,1.66396,202.926,0.308289,0.678742,3.24371,0.927008,1.3439,0.0695243,224.756,12.7032
"A1",25,"01:15:56",6,457.04,0.752788,154.301,0.241226,0.595725,4.14548,0.383878,1.34609,0.0804301,117.631,10.6716
"A1",25,"01:15:56",7,463.36,0.763198,168.958,0.203972,0.40302,4.90264,0.904569,1.34872,0.0936023,138.789,8.48683
"A1",25,"01:15:56",8,524,0.863078,136.112,0.355426,0.579646,2.81353,0.796943,1.34534,0.0767141,128.634,13.7285
"A1",25,"01:15:56",9,351.32,0.578657,122.597,0.293733,0.536334,3.40445,0.809379,1.35264,0.113215,127.279,9.87933
"A1",26,"01:18:56",1,523.64,0.862485,153.834,0.278061,0.541689,3.59634,0.741749,1.34349,0.067438,113.002,14.5548
"A1",26,"01:18:56",2,932.64,1.53615,222.558,0.236612,0.63283,4.22634,0.848207,1.34187,0.059338,177.091,13.6452
"A1",26,"01:18:56",3,643.64,1.06014,187.648,0.229702,0.601488,4.35347,0.623253,1.34356,0.0677766,139.596,17.1826
"A1",26,"01:18:56",4,963.36,1.58675,244.193,0.203017,0.363274,4.9257,0.935211,1.34309,0.0654296,201.703,13.3432
"A1",26,"01:18:56",5,1057.88,1.74243,260.249,0.196277,0.60489,5.09484,0.938971,1.34375,0.0687539,232.747,11.9736
"A1",26,"01:18:56",6,482.64,0.794954,176.317,0.195095,0.462653,5.12571,0.465728,1.34559,0.0779476,120.386,10.5764
"A1",26,"01:18:56",7,434.32,0.715366,155.494,0.225731,0.460827,4.43005,0.907383,1.34936,0.0967945,134.527,8.09192
"A1",26,"01:18:56",8,560.12,0.922571,156.371,0.287857,0.597882,3.47394,0.815068,1.34495,0.0747423,133.967,15.3204
"A1",26,"01:18:56",9,392.44,0.646386,167.308,0.176176,0.355008,5.67613,0.783069,1.35139,0.106963,134.325,9.49652
"A1",27,"01:21:55",1,585.8,0.964868,190.191,0.203506,0.460535,4.91385,0.79864,1.34296,0.0647925,121.457,15.3711
"A1",27,"01:21:55",2,923.56,1.52119,215.825,0.249157,0.636745,4.01353,0.860715,1.34199,0.0599434,177.156,13.5123
"A1",27,"01:21:55",3,656.84,1.08188,167.604,0.293832,0.637065,3.4033,0.594215,1.34338,0.0668789,140.572,16.4179
"A1",27,"01:21:55",4,942.6,1.55255,234.956,0.214567,0.374523,4.66054,0.931497,1.34322,0.0661245,199.453,14.044
"A1",27,"01:21:55",5,1020.84,1.68142,233.608,0.235067,0.579575,4.25411,0.93372,1.34382,0.0691116,225.766,12.5501
"A1",27,"01:21:55",6,479.16,0.789222,171.628,0.204416,0.537319,4.892,0.344555,1.34568,0.0783847,120.188,10.4468
"A1",27,"01:21:55",7,481.56,0.793175,170.655,0.207788,0.36803,4.81259,0.891904,1.34811,0.0905699,139.567,10.2502
"A1",27,"01:21:55",8,379.72,0.625435,134.732,0.262864,0.477707,3.80424,0.798581,1.35149,0.107432,130.541,10.5439
"A1",27,"01:21:55",9,560.4,0.923032,150.969,0.308982,0.645265,3.23643,0.774428,1.34458,0.0728772,130.689,14.8449
"A1",28,"01:24:56",1,559.36,0.921319,180.72,0.215223,0.442756,4.64635,0.845669,1.34302,0.0651193,116.56,13.7341
"A1",28,"01:24:56",2,923.92,1.52178,202.389,0.283446,0.69451,3.52801,0.857197,1.34191,0.0595645,176.105,13.4731
"A1",28,"01:24:56",3,640.04,1.05421,170.281,0.277385,0.661417,3.60509,0.574434,1.34342,0.0670937,137.417,15.7113
"A1",28,"01:24:56",4,923.2,1.5206,215.844,0.249016,0.417526,4.01581,0.933322,1.34333,0.0666618,196.935,13.3957
"A1",28,"01:24:56",5,1072.44,1.76641,278.677,0.173532,0.59415,5.76261,0.940361,1.34372,0.0685926,235.397,12.1715
"A1",28,"01:24:56",6,445.36,0.73355,138.326,0.292491,0.546186,3.41891,0.574021,1.34585,0.0792294,112.914,11.2409
"A1",28,"01:24:56",7,448.48,0.738689,143.142,0.275056,0.451369,3.63562,0.897061,1.34878,0.0939093,134.773,9.47865
"A1",28,"01:24:56",8,554,0.912491,169.634,0.241932,0.546416,4.13338,0.803409,1.34481,0.0740303,131.241,14.4381
"A1",28,"01:24:56",9,359.52,0.592164,131.592,0.260899,0.52041,3.8329,0.818906,1.35223,0.111151,127.875,9.80686
"A1",29,"01:27:56",1,532.96,0.877836,143.115,0.326988,0.593021,3.05821,0.788874,1.34323,0.0661678,112.847,14.1581
"A1",29,"01:27:56",2,910.28,1.49932,212.61,0.253056,0.673583,3.9517,0.857666,1.34198,0.0599225,174.548,13.2561
"A1",29,"01:27:56",3,627.4,1.03339,174.544,0.258788,0.62109,3.86416,0.65669,1.34359,0.0679527,136.427,15.9071
"A1",29,"01:27:56",4,929.48,1.53094,217.442,0.247037,0.409636,4.04798,0.926718,1.34319,0.065934,196.11,13.5368
"A1",29,"01:27:56",5,1096.92,1.80673,268.511,0.191188,0.617983,5.23047,0.939534,1.34369,0.0684352,240.217,11.466
"A1",29,"01:27:56",6,513.76,0.846211,204.803,0.15392,0.475,6.49686,0.463313,1.34492,0.074605,122.653,10.7874
"A1",29,"01:27:56",7,471.68,0.776902,180.448,0.182034,0.398056,5.49348,0.855692,1.34818,0.0908826,137.176,9.27341
"A1",29,"01:27:56",8,629.4,1.03668,237.237,0.140531,0.397078,7.11585,0.830287,1.34413,0.0706285,142.251,13.5875
"A1",29,"01:27:56",9,362.16,0.596512,143.775,0.220164,0.547731,4.54207,0.676865,1.35195,0.10974,127.179,10.3784
"A1",30,"01:30:56",1,591.44,0.974158,193.598,0.198297,0.483203,5.04293,0.80985,1.34272,0.0636099,120.389,14.3693
"A1",30,"01:30:56",2,935.2,1.54036,217.309,0.248863,0.668,4.01828,0.86572,1.34184,0.0591908,177.137,13.1588
"A1",30,"01:30:56",3,639.88,1.05394,184.627,0.235895,0.603478,4.23917,0.670362,1.34359,0.0679569,139.15,16.0968
"A1",30,"01:30:56",4,974.08,1.6044,238.666,0.214893,0.364595,4.65348,0.923811,1.34314,0.0657207,204.855,12.951
"A1",30,"01:30:56",5,1062.16,1.74948,218.138,0.280502,0.588911,3.56504,0.925525,1.34377,0.0688424,233.989,11.9338
"A1",30,"01:30:56",6,520.52,0.857346,195.368,0.171373,0.445087,5.83524,0.495649,1.34452,0.0725903,120.911,11.0916
"A1",30,"01:30:56",7,474.36,0.781316,179.525,0.184956,0.410545,5.4067,0.906148,1.34768,0.0883888,134.17,8.46755
"A1",30,"01:30:56",8,611.12,1.00657,193.499,0.205106,0.486948,4.87553,0.827932,1.3442,0.0710103,138.867,15.0996
"A1",30,"01:30:56",9,372.48,0.61351,144.499,0.224173,0.540578,4.46084,0.79705,1.35133,0.106625,127.091,9.37557
"A1",31,"01:33:55",1,606.56,0.999062,234.141,0.139037,0.440686,7.19233,0.80157,1.34243,0.0621719,120.675,13.6674
"A1",31,"01:33:55",2,987.76,1.62693,246.001,0.20511,0.608826,4.87543,0.866596,1.34169,0.0584276,184.68,13.2361
"A1",31,"01:33:55",3,658.48,1.08458,167.385,0.295337,0.639251,3.38597,0.594411,1.34326,0.0663066,139.717,16.3742
"A1",31,"01:33:55",4,965.6,1.59043,237.825,0.214532,0.392725,4.6613,0.923758,1.34314,0.0656832,202.956,12.4951
"A1",31,"01:33:55",5,1049.6,1.72879,227.917,0.25391,0.581715,3.9384,0.930258,1.34361,0.0680732,228.639,10.472
"A1",31,"01:33:55",6,498.64,0.821307,180.241,0.192881,0.502337,5.18454,0.536909,1.34487,0.0743263,118.599,10.7792
"A1",31,"01:33:55",7,506.08,0.833562,211.068,0.142752,0.35879,7.00515,0.888619,1.34722,0.0861218,139.47,8.69974
"A1",31,"01:33:55",8,593.68,0.977847,194.28,0.197654,0.514009,5.05935,0.826744,1.34438,0.0718993,136.593,13.3776
"A1",31,"01:33:55",9,360.24,0.593349,132.82,0.256613,0.628955,3.89692,0.675656,1.35183,0.109147,125.821,11.0179
"A1",32,"01:36:56",1,568.12,0.935747,169.029,0.249878,0.527013,4.00196,0.788119,1.34283,0.0641745,116.668,15.0773
"A1",32,"01:36:56",2,949.24,1.56349,213.582,0.261491,0.681162,3.82422,0.846422,1.34181,0.059049,179.365,14.0863
"A1",32,"01:36:56",3,644.56,1.06165,169.778,0.281002,0.648086,3.5587,0.621916,1.34339,0.0669622,138.116,17.6226
"A1",32,"01:36:56",4,947.44,1.56052,236.502,0.212859,0.398754,4.69794,0.931589,1.34323,0.0661632,200.594,13.9962
"A1",32,"01:36:56",5,1040.08,1.71311,205.599,0.309198,0.621166,3.23418,0.921537,1.34381,0.0690317,229.755,12.1197
"A1",32,"01:36:56",6,475.48,0.783161,146.899,0.276889,0.532,3.61156,0.625982,1.34511,0.0755724,114.986,11.4398
"A1",32,"01:36:56",7,488.4,0.804441,188.809,0.172163,0.372415,5.80845,0.888182,1.34767,0.0883578,138.093,8.90216
"A1",32,"01:36:56",8,554.36,0.913083,147.314,0.321005,0.557931,3.11522,0.812409,1.34495,0.0747388,132.583,12.957
"A1",32,"01:36:56",9,366.4,0.603496,148.616,0.208465,0.550746,4.79696,0.775295,1.35193,0.109651,128.564,9.92709
"A1",33,"01:39:56",1,607.6,1.00077,207.24,0.177779,0.477373,5.62495,0.819617,1.34265,0.0632746,123.026,13.7187
"A1",33,"01:39:56",2,963.72,1.58734,211.754,0.270084,0.668804,3.70255,0.831266,1.34174,0.0587108,181.058,12.9047
"A1",33,"01:39:56",3,608.8,1.00275,157.107,0.30995,0.64328,3.22632,0.654782,1.3439,0.0695169,135.43,16.826
"A1",33,"01:39:56",4,971.76,1.60058,251.847,0.192528,0.358012,5.19405,0.921687,1.34327,0.0663614,206.36,13.2631
"A1",33,"01:39:56",5,1047.72,1.72569,215.924,0.282392,0.63452,3.54117,0.919032,1.34364,0.0682187,228.717,12.0213
"A1",33,"01:39:56",6,468.6,0.771829,147.086,0.272189,0.560419,3.67392,0.382866,1.3455,0.0774837,116.188,10.933
"A1",33,"01:39:56",7,515.2,0.848583,192.569,0.174587,0.330189,5.72779,0.901302,1.34739,0.0869451,143.341,8.1451
"A1",33,"01:39:56",8,535.8,0.882513,183.58,0.199786,0.45376,5.00537,0.83409,1.34539,0.0769613,131.955,14.1983
"A1",33,"01:39:56",9,368.44,0.606856,155.376,0.191783,0.594258,5.21423,0.770515,1.35175,0.108733,128.197,10.8403
"A1",34,"01:42:56",1,648.88,1.06877,223.974,0.162548,0.452926,6.15205,0.824102,1.34241,0.0620365,128.814,14.8612
"A1",34,"01:42:56",2,1017.8,1.67641,230.158,0.241445,0.642405,4.14173,0.829293,1.34164,0.0582146,189.602,13.6152
"A1",34,"01:42:56",3,618.56,1.01883,154.776,0.324478,0.62872,3.08187,0.663512,1.34371,0.0685363,135.66,16.9434
"A1",34,"01:42:56",4,925.84,1.52495,233.575,0.213252,0.399675,4.68929,0.936123,1.34358,0.0678937,201.148,13.3861
"A1",34,"01:42:56",5,1029.88,1.69631,204.792,0.308583,0.609324,3.24061,0.919293,1.34394,0.0697024,229.712,11.2144
"A1",34,"01:42:56",6,549.2,0.904584,229.891,0.130586,0.456449,7.65779,0.453656,1.34425,0.0712302,125.183,11.4393
"A1",34,"01:42:56",7,492.44,0.811095,176.433,0.198795,0.472863,5.03031,0.904976,1.34719,0.0859721,135.476,9.80413
"A1",34,"01:42:56",8,555.28,0.914599,175.952,0.225389,0.492706,4.43678,0.822302,1.3448,0.0739881,131.469,13.8053
"A1",34,"01:42:56",9,325.12,0.535503,91.5803,0.487135,0.684463,2.05282,0.611534,1.35317,0.115869,120.548,9.06646
"A1",35,"01:45:56",1,583.28,0.960717,166.588,0.26412,0.559212,3.78616,0.743682,1.34279,0.0639292,119.324,14.2989
"A1",35,"01:45:56",2,1008.52,1.66113,220.343,0.261033,0.662384,3.83093,0.829663,1.34164,0.0582138,187.871,13.9533
"A1",35,"01:45:56",3,629.56,1.03694,157.63,0.318396,0.640682,3.14074,0.632192,1.34363,0.0681503,137.295,14.7082
"A1",35,"01:45:56",4,954.84,1.57271,241.589,0.205582,0.357329,4.86424,0.940354,1.34354,0.0677117,206.892,13.3666
"A1",35,"01:45:56",5,1026.32,1.69045,207.916,0.298344,0.644414,3.35183,0.928807,1.34401,0.0700496,230.059,11.817
"A1",35,"01:45:56",6,501.32,0.825722,174.233,0.207523,0.52704,4.81875,0.487396,1.34489,0.0744735,119.472,11.6033
"A1",35,"01:45:56",7,503.16,0.828752,188.132,0.178645,0.327954,5.59771,0.929308,1.34743,0.0871627,140.342,9.11052
"A1",35,"01:45:56",8,561.2,0.92435,172.274,0.237622,0.484997,4.20836,0.826941,1.34488,0.0743877,133.588,13.3946
"A1",35,"01:45:56",9,347.04,0.571608,128.992,0.262097,0.571015,3.81538,0.746709,1.35279,0.113935,126.528,8.92711
"A1",36,"01:48:55",1,573.92,0.945301,184.35,0.212215,0.54522,4.71221,0.742663,1.34288,0.0643891,118.253,16.0196
"A1",36,"01:48:55",2,991.04,1.63234,235,0.22551,0.674452,4.43439,0.841022,1.34176,0.0587886,186.438,14.9036
"A1",36,"01:48:55",3,645.36,1.06297,166.557,0.292339,0.621207,3.42069,0.647532,1.34371,0.0685256,141.516,16.0362
"A1",36,"01:48:55",4,951.56,1.56731,223.001,0.240454,0.402644,4.1588,0.932139,1.34342,0.0670843,204.271,14.0578
"A1",36,"01:48:55",5,1052.68,1.73386,254.639,0.204012,0.602937,4.90167,0.934356,1.34394,0.0697121,234.83,11.2202
"A1",36,"01:48:55",6,524.64,0.864132,203.169,0.159719,0.538955,6.261,0.372232,1.34499,0.0749633,125.852,12.133
"A1",36,"01:48:55",7,489.08,0.805561,198.5,0.155979,0.400859,6.4111,0.907149,1.34803,0.0901596,141.105,9.29382
"A1",36,"01:48:55",8,548.68,0.903728,174.772,0.225727,0.471116,4.43013,0.822648,1.34503,0.0751501,131.947,13.7022
"A1",36,"01:48:55",9,380.16,0.62616,143.417,0.232259,0.460131,4.30553,0.66179,1.35116,0.105798,128.705,9.25523
"A1",37,"01:51:55",1,566.2,0.932585,175.52,0.230954,0.56372,4.32987,0.719544,1.34289,0.064437,116.75,15.3597
"A1",37,"01:51:55",2,986.8,1.62535,241.105,0.213317,0.573574,4.68786,0.842673,1.34171,0.0585417,184.861,13.9088
"A1",37,"01:51:55",3,650.88,1.07206,175.993,0.264072,0.591107,3.78685,0.65836,1.3434,0.067003,139.555,17.3684
"A1",37,"01:51:55",4,989.2,1.62931,270.844,0.169456,0.388458,5.90125,0.933659,1.34331,0.0665253,210.582,14.5975
"A1",37,"01:51:55",5,1011.8,1.66653,214.06,0.277481,0.621652,3.60385,0.920646,1.34413,0.0706315,228.688,11.9575
"A1",37,"01:51:55",6,510.24,0.840414,193.111,0.171938,0.472374,5.81606,0.455632,1.34531,0.0765264,124.95,11.6298
"A1",37,"01:51:55",7,521.4,0.858795,235.788,0.117852,0.324399,8.48521,0.906004,1.34735,0.0867534,144.746,8.80494
"A1",37,"01:51:55",8,546.72,0.9005,174.497,0.225632,0.464898,4.432,0.822782,1.34504,0.0751884,131.542,14.9598
"A1",37,"01:51:55",9,378.6,0.62359,169.536,0.165527,0.434154,6.04132,0.692245,1.35116,0.105797,128.175,10.6931
"A1",38,"01:54:55",1,564.2,0.929291,179.609,0.219779,0.489587,4.55002,0.836854,1.34299,0.0649703,117.3,14.0196
"A1",38,"01:54:55",2,949.56,1.56402,212.906,0.263242,0.630116,3.79878,0.842482,1.34178,0.058918,179.028,14.6646
"A1",38,"01:54:55",3,675.96,1.11337,193.23,0.227499,0.566928,4.39562,0.659463,1.3432,0.0659813,142.722,16.2321
"A1",38,"01:54:55",4,947.32,1.56033,229.245,0.22652,0.403513,4.41461,0.934496,1.34348,0.0673795,204.256,14.1266
"A1",38,"01:54:55",5,1005.48,1.65612,237.74,0.223553,0.589904,4.47321,0.922435,1.34414,0.0707118,227.518,11.87
"A1",38,"01:54:55",6,524.84,0.864461,184.146,0.194496,0.519746,5.1415,0.394897,1.34504,0.0751994,126.296,11.1916
"A1",38,"01:54:55",7,512.24,0.843708,200.584,0.159989,0.431178,6.25044,0.889287,1.34682,0.0841024,137.858,9.82409
"A1",38,"01:54:55",8,554.36,0.913083,182.642,0.208833,0.460126,4.78851,0.812939,1.3449,0.0744816,132.127,14.0681
"A1",38,"01:54:55",9,383.4,0.631496,163.729,0.179727,0.459448,5.564,0.793798,1.3512,0.105988,130.035,8.14203
"A1",39,"01:57:56",1,575,0.94708,179.373,0.224575,0.536701,4.45285,0.846804,1.34269,0.0634284,116.708,15.2025
"A1",39,"01:57:56",2,1022.92,1.68485,255.934,0.196244,0.579309,5.09569,0.838677,1.34162,0.0580778,190.109,14.896
"A1",39,"01:57:56",3,667.64,1.09967,176.468,0.269413,0.578725,3.71177,0.697673,1.34317,0.0658593,140.705,16.0349
"A1",39,"01:57:56",4,970.28,1.59814,228.225,0.234089,0.401712,4.27188,0.933799,1.34319,0.0659431,204.746,14.1755
"A1",39,"01:57:56",5,1022.32,1.68386,260.98,0.188618,0.570097,5.30173,0.934287,1.34429,0.0714494,233.741,11.2911
"A1",39,"01:57:56",6,521.16,0.8584,154.28,0.275145,0.548151,3.63445,0.559986,1.34499,0.0749372,124.974,11.9086
"A1",39,"01:57:56",7,490.44,0.807801,169.048,0.215663,0.410754,4.63687,0.91046,1.34727,0.0863644,135.541,9.56058
"A1",39,"01:57:56",8,572.24,0.942534,175.681,0.23299,0.48856,4.29203,0.809433,1.34471,0.0735399,134.664,13.0256
"A1",39,"01:57:56",9,354.84,0.584455,129.828,0.264549,0.550447,3.78001,0.740173,1.35211,0.110527,125.502,10.1956
"A1",40,"02:00:55",1,601.28,0.990365,210.954,0.16979,0.557381,5.88962,0.781336,1.34263,0.0631706,121.546,15.1613
"A1",40,"02:00:55",2,998.88,1.64525,263.915,0.180217,0.605955,5.54887,0.840072,1.34167,0.058345,186.495,13.9027
"A1",40,"02:00:55",3,677.2,1.11541,191.885,0.231124,0.58315,4.32668,0.664805,1.34318,0.0659075,142.824,16.5117
"A1",40,"02:00:55",4,1020.96,1.68162,254.166,0.198602,0.362156,5.03518,0.927133,1.34281,0.0640353,209.208,14.7319
"A1",40,"02:00:55",5,947.88,1.56125,260.86,0.175044,0.547401,5.71285,0.945007,1.34548,0.0773896,234.739,10.4405
"A1",40,"02:00:55",6,518.68,0.854315,208.82,0.149474,0.427108,6.69013,0.859125,1.34648,0.0824059,136.775,10.2201
"A1",40,"02:00:55",7,504.24,0.830531,152.899,0.271043,0.552531,3.68945,0.560595,1.34512,0.075585,121.962,11.8106
"A1",40,"02:00:55",8,543.84,0.895756,176.394,0.219642,0.480356,4.55287,0.812158,1.34501,0.0750255,130.566,13.6516
"A1",40,"02:00:55",9,359.2,0.591636,124.08,0.293186,0.568642,3.4108,0.762783,1.35146,0.107289,123.323,11.0558
"A1",41,"02:03:56",1,591.72,0.974619,240.61,0.128439,0.427803,7.78579,0.766479,1.34265,0.0632353,119.736,14.716
"A1",41,"02:03:56",2,1002.64,1.65144,294.298,0.145472,0.574882,6.87418,0.85026,1.34166,0.0582963,187.041,13.9663
"A1",41,"02:03:56",3,666.04,1.09703,164.551,0.309107,0.618169,3.23513,0.67929,1.3432,0.0659845,140.635,16.215
"A1",41,"02:03:56",4,1021,1.68168,243.743,0.215959,0.387659,4.63052,0.926077,1.34279,0.0639578,208.963,14.2449
"A1",41,"02:03:56",5,761.88,1.25489,186.8,0.274375,0.620828,3.64465,0.930715,1.34894,0.0946941,230.866,7.32947
"A1",41,"02:03:56",6,545.84,0.89905,208.21,0.158223,0.451257,6.32018,0.640712,1.34468,0.0734086,128.222,11.6824
"A1",41,"02:03:56",7,517.92,0.853063,207.342,0.151391,0.37422,6.60543,0.894075,1.34714,0.085691,142.02,9.26506
"A1",41,"02:03:56",8,549.32,0.904782,164.51,0.255066,0.50293,3.92056,0.832522,1.34496,0.0748234,131.526,13.8012
"A1",41,"02:03:56",9,399.32,0.657718,160.259,0.195383,0.502365,5.11814,0.587114,1.35033,0.101657,129.9,9.57177
"A1",42,"02:06:55",1,641.76,1.05704,246.11,0.133145,0.479641,7.51062,0.771897,1.3423,0.0615113,126.322,15.8462
"A1",42,"02:06:55",2,1000.48,1.64789,240.264,0.217792,0.682381,4.59154,0.854468,1.34161,0.058059,185.878,13.2466
"A1",42,"02:06:55",3,683.12,1.12516,193.878,0.228376,0.599438,4.37874,0.65194,1.34322,0.0660821,144.454,16.3042
"A1",42,"02:06:55",4,972.52,1.60183,213.393,0.268379,0.444682,3.72607,0.921802,1.34303,0.0651349,202.704,14.3459
"A1",42,"02:06:55",5,689.32,1.13538,134.696,0.47744,0.714232,2.09451,0.82954,1.35008,0.100384,221.43,8.42482
"A1",42,"02:06:55",6,572.12,0.942336,183.73,0.21298,0.427466,4.69529,0.758951,1.34441,0.0720443,131.898,12.3447
"A1",42,"02:06:55",7,505.16,0.832046,153.67,0.268818,0.468991,3.71999,0.921627,1.34644,0.0822163,132.904,9.92882
"A1",42,"02:06:55",8,548.4,0.903267,190.574,0.18975,0.50923,5.27009,0.844593,1.34504,0.0751871,131.944,13.9754
"A1",42,"02:06:55",9,368.12,0.606329,116.887,0.338585,0.629222,2.95347,0.713104,1.35109,0.105438,124.205,10.0069
"A1",43,"02:09:55",1,623.92,1.02766,193.073,0.210328,0.487834,4.75449,0.845411,1.34233,0.0616722,123.131,14.582
"A1",43,"02:09:55",2,1038.72,1.71087,253.052,0.20384,0.661437,4.90582,0.863585,1.34163,0.0581625,193.327,14.3553
"A1",43,"02:09:55",3,670.76,1.10481,194.528,0.222749,0.589959,4.48937,0.666314,1.34331,0.0665309,142.804,16.7274
"A1",43,"02:09:55",4,1009.56,1.66284,272.995,0.170228,0.342735,5.87447,0.924068,1.34303,0.0651601,210.506,15.1946
"A1",43,"02:09:55",5,522.76,0.861035,110.051,0.542402,0.660952,1.84365,0.716771,1.35571,0.128533,215.014,6.81655
"A1",43,"02:09:55",6,608.2,1.00176,218.751,0.159718,0.41206,6.26102,0.626734,1.34404,0.0701794,136.586,12.0515
"A1",43,"02:09:55",7,491.4,0.809382,158.129,0.246959,0.453991,4.04926,0.915965,1.34653,0.0826408,129.951,10.3896
"A1",43,"02:09:55",8,535.6,0.882184,160.654,0.260776,0.514446,3.83471,0.845808,1.34542,0.0771151,132.169,13.0852
"A1",43,"02:09:55",9,386.52,0.636635,136.318,0.261383,0.511947,3.82581,0.670574,1.35026,0.101314,125.312,10.4544
"A1",44,"02:12:55",1,618.88,1.01935,190.15,0.215092,0.473063,4.64917,0.83751,1.34245,0.062257,123.295,13.3779
"A1",44,"02:12:55",2,974.8,1.60559,217.466,0.259026,0.673074,3.86062,0.842018,1.34174,0.0587007,183.109,14.4175
"A1",44,"02:12:55",3,673.28,1.10896,190.939,0.232068,0.609127,4.30909,0.610332,1.34319,0.0659296,142.045,15.9396
"A1",44,"02:12:55",4,978.16,1.61112,233.943,0.224594,0.391841,4.45247,0.926248,1.34325,0.0662424,207.346,13.5184
"A1",44,"02:12:55",5,461.64,0.760365,99.5945,0.584847,0.678085,1.70985,0.598233,1.35745,0.137227,202.719,6.846
